asset_id,site_id,building_id,asset_name,asset_type,install_date,last_service_date,condition_rating,is_active
27599,2749,11024.0,CNC Router #4,MACHINERY,2008-07-14,2010-11-13,FAIR,True
27600,2749,11027.0,Main Switchboard,ELECTRICAL,2016-01-17,2016-11-10,GOOD,True
27601,2749,11026.0,Main Switchboard #2,ELECTRICAL,2020-04-23,2020-08-29,GOOD,True
27602,2749,11027.0,Drill Press #4,MACHINERY,2016-07-01,2017-10-08,FAIR,True
27603,2750,11028.0,Generator,ELECTRICAL,2017-12-22,2020-04-04,FAIR,True
27604,2750,,Basketball Hoops #4,SPORTS_EQUIPMENT,2006-09-03,2007-08-20,GOOD,True
27605,2750,11028.0,Table Saw,MACHINERY,2008-01-24,2009-04-19,FAIR,True
27606,2750,11030.0,Boiler #1,HVAC,2022-08-24,2024-11-20,GOOD,True
27607,2750,,Line Marker #4,GROUNDS_EQUIPMENT,2021-05-05,2021-09-16,FAIR,True
27608,2750,,Staff Car Park,CAR_PARK,2018-01-02,2020-12-05,GOOD,True
27609,2750,11028.0,Air Conditioning Unit #2,HVAC,2021-08-04,2024-07-24,GOOD,True
27610,2750,,Visitor Car Park,CAR_PARK,2020-10-05,2021-12-20,FAIR,True
27611,2750,,Secondary Bus Stop #3,BUS_STOP,2019-07-01,2020-03-12,FAIR,True
27612,2750,,Staff Car Park,CAR_PARK,2006-05-09,2008-02-19,GOOD,True
27613,2751,,School Van,VEHICLE,2013-08-29,2017-09-01,FAIR,True
27614,2751,,Perimeter Fence - South,FENCING,2021-10-06,2025-04-30,FAIR,True
27615,2751,,Tennis Court,SPORTS_EQUIPMENT,2019-11-05,2022-09-12,GOOD,True
27616,2751,,Netball Courts #2,SPORTS_EQUIPMENT,2009-07-06,2012-09-25,FAIR,True
27617,2751,,Climbing Frame #1,PLAYGROUND,2012-11-06,2014-04-26,GOOD,True
27618,2751,,Sports Field Fence #1,FENCING,2014-04-29,2017-08-08,GOOD,True
27619,2751,,Flying Fox,PLAYGROUND,2020-03-16,2024-12-29,FAIR,True
27620,2751,,Netball Courts,SPORTS_EQUIPMENT,2020-06-29,2021-04-14,GOOD,True
27621,2751,,Pool Fence,FENCING,2009-04-26,2010-02-03,CRITICAL,True
27622,2751,,Main Bus Stop #1,BUS_STOP,2005-11-26,2009-05-03,FAIR,True
27623,2751,,Main Block Roof,ROOFING,2005-04-14,2006-03-14,POOR,True
27624,2752,,Chainsaw #1,GROUNDS_EQUIPMENT,2006-01-18,2007-08-02,FAIR,True
27625,2752,,Chainsaw,GROUNDS_EQUIPMENT,2005-01-06,2007-01-03,POOR,True
27626,2752,,School Van #1,VEHICLE,2010-10-27,2012-07-27,GOOD,True
27627,2752,,Ride-on Mower #2,VEHICLE,2015-10-11,2018-11-30,FAIR,True
27628,2752,11038.0,Air Conditioning Unit,HVAC,2016-08-11,2021-07-14,FAIR,True
27629,2752,11034.0,Boiler,HVAC,2007-09-04,2008-11-12,GOOD,True
27630,2752,,Staff Car Park,CAR_PARK,2012-11-10,2015-01-08,CRITICAL,False
27631,2752,11037.0,Main Switchboard #3,ELECTRICAL,2005-10-18,2006-06-24,POOR,True
27632,2752,11034.0,Heat Pump Unit,HVAC,2014-04-01,2015-01-26,GOOD,True
27633,2752,11037.0,Ventilation System #1,HVAC,2021-08-13,2024-10-07,POOR,True
27634,2753,,Flying Fox,PLAYGROUND,2010-07-03,2012-11-08,GOOD,True
27635,2753,,Basketball Hoops,SPORTS_EQUIPMENT,2016-03-21,2021-01-20,GOOD,True
27636,2753,,Gym Roof #2,ROOFING,2017-07-21,2017-11-25,GOOD,True
27637,2753,,Long Jump Pit #3,SPORTS_EQUIPMENT,2013-06-08,2015-12-26,FAIR,True
27638,2753,,Visitor Car Park,CAR_PARK,2022-07-07,2024-12-27,FAIR,True
27639,2753,,Climbing Frame,PLAYGROUND,2015-05-27,2016-09-14,FAIR,True
27640,2753,11042.0,Main Switchboard #4,ELECTRICAL,2019-09-21,2023-09-21,GOOD,True
27641,2753,11039.0,Ventilation System #1,HVAC,2008-09-03,2013-07-01,POOR,True
27642,2753,11041.0,Solar Panel Array,ELECTRICAL,2013-08-02,2018-06-17,GOOD,True
27643,2753,,Library Roof #2,ROOFING,2005-05-15,2008-11-11,FAIR,True
27644,2754,,Utility Vehicle #4,VEHICLE,2005-08-03,2009-05-13,POOR,True
27645,2754,,Hall Roof,ROOFING,2022-08-25,2024-12-17,GOOD,True
27646,2754,,Swing Set #4,PLAYGROUND,2010-02-15,2012-04-03,FAIR,True
27647,2754,11044.0,Heat Pump Unit,HVAC,2006-06-28,2008-09-13,FAIR,True
27648,2754,,Swing Set #1,PLAYGROUND,2008-12-29,2012-01-15,POOR,True
27649,2754,,Gym Roof #2,ROOFING,2011-07-03,2012-03-25,FAIR,True
27650,2754,11043.0,Workshop Lathe,MACHINERY,2013-06-26,2017-10-11,GOOD,True
27651,2754,,Visitor Car Park,CAR_PARK,2020-05-24,2021-12-24,GOOD,True
27652,2754,,Long Jump Pit #4,SPORTS_EQUIPMENT,2014-11-01,2019-02-05,GOOD,True
27653,2755,,Line Marker #1,GROUNDS_EQUIPMENT,2017-08-10,2019-08-31,POOR,True
27654,2755,,Utility Vehicle #3,VEHICLE,2011-01-25,2013-12-15,FAIR,True
27655,2755,11049.0,Table Saw,MACHINERY,2011-08-26,2015-10-30,POOR,True
27656,2755,,Sports Field Fence,FENCING,2013-01-24,2015-01-22,POOR,True
27657,2755,,Hall Roof #3,ROOFING,2005-11-15,2010-02-16,FAIR,True
27658,2755,11049.0,3D Printer,MACHINERY,2005-05-04,2006-02-06,GOOD,True
27659,2755,,Leaf Blower #4,GROUNDS_EQUIPMENT,2013-02-27,2014-11-23,FAIR,True
27660,2755,,School Van #2,VEHICLE,2013-03-03,2014-04-06,POOR,True
27661,2755,11050.0,Band Saw,MACHINERY,2013-10-04,2018-06-09,GOOD,True
27662,2755,11049.0,Table Saw,MACHINERY,2013-07-28,2016-07-07,GOOD,True
27663,2755,,Visitor Car Park,CAR_PARK,2012-12-06,2015-06-20,FAIR,True
27664,2755,,Line Marker,GROUNDS_EQUIPMENT,2015-06-14,2017-08-25,POOR,True
27665,2756,11052.0,Workshop Lathe #1,MACHINERY,2012-06-17,2013-02-18,FAIR,True
27666,2756,11053.0,Workshop Lathe #4,MACHINERY,2005-11-01,2006-12-19,CRITICAL,True
27667,2756,11054.0,Table Saw #3,MACHINERY,2022-02-09,2024-01-17,GOOD,True
27668,2756,,Netball Courts,SPORTS_EQUIPMENT,2016-04-18,2018-12-15,POOR,True
27669,2756,11053.0,3D Printer,MACHINERY,2005-11-17,2008-09-01,FAIR,True
27670,2756,11053.0,Air Conditioning Unit,HVAC,2013-11-21,2018-09-09,GOOD,True
27671,2756,,Leaf Blower,GROUNDS_EQUIPMENT,2009-12-24,2012-04-24,FAIR,True
27672,2756,,Chainsaw,GROUNDS_EQUIPMENT,2021-03-31,2023-08-24,GOOD,True
27673,2756,,Junior Playground,PLAYGROUND,2008-08-23,2012-06-01,FAIR,True
27674,2756,11054.0,Drill Press,MACHINERY,2019-06-18,2019-10-24,FAIR,True
27675,2756,,Pressure Washer #1,GROUNDS_EQUIPMENT,2008-08-03,2010-01-02,FAIR,True
27676,2757,,Lawn Mower #4,GROUNDS_EQUIPMENT,2012-01-17,2015-03-03,GOOD,True
27677,2757,11058.0,Generator,ELECTRICAL,2021-03-05,2023-03-15,POOR,True
27678,2757,,Bus Bay,CAR_PARK,2019-12-07,2021-11-02,FAIR,True
27679,2757,,Kiss and Ride Zone,BUS_STOP,2019-08-08,2021-04-12,FAIR,True
27680,2757,,Leaf Blower,GROUNDS_EQUIPMENT,2008-11-04,2011-04-27,POOR,True
27681,2757,11056.0,3D Printer,MACHINERY,2017-10-12,2021-11-19,GOOD,True
27682,2757,,Leaf Blower #1,GROUNDS_EQUIPMENT,2005-10-01,2006-01-17,GOOD,True
27683,2757,,Sports Field Fence #1,FENCING,2018-10-01,2023-04-18,FAIR,True
27684,2757,,Leaf Blower,GROUNDS_EQUIPMENT,2016-06-17,2017-03-11,GOOD,True
27685,2758,,Library Roof #2,ROOFING,2020-02-11,2022-09-01,FAIR,True
27686,2758,11061.0,Table Saw,MACHINERY,2014-04-04,2017-05-15,GOOD,True
27687,2758,11061.0,EV Charger,ELECTRICAL,2013-04-23,2015-04-07,FAIR,True
27688,2758,,Kiss and Ride Zone,BUS_STOP,2007-01-02,2008-09-19,GOOD,True
27689,2758,11062.0,Drill Press,MACHINERY,2009-01-22,2010-07-10,POOR,True
27690,2758,11061.0,Emergency Lighting,ELECTRICAL,2005-04-07,2007-08-07,GOOD,True
27691,2758,,School Van,VEHICLE,2007-11-02,2012-02-05,FAIR,True
27692,2758,,Hedge Trimmer #2,GROUNDS_EQUIPMENT,2011-02-02,2014-11-26,FAIR,True
27693,2759,,Swing Set,PLAYGROUND,2017-03-09,2018-04-15,FAIR,True
27694,2759,,Hall Roof #3,ROOFING,2014-11-26,2018-01-09,CRITICAL,True
27695,2759,11064.0,CNC Router,MACHINERY,2007-05-20,2008-08-05,GOOD,True
27696,2759,,Cricket Nets #3,SPORTS_EQUIPMENT,2012-01-16,2014-02-21,CRITICAL,False
27697,2759,11065.0,Air Conditioning Unit,HVAC,2018-10-21,2019-03-17,FAIR,True
27698,2759,11066.0,Boiler,HVAC,2016-12-10,2018-12-01,FAIR,True
27699,2759,,Library Roof,ROOFING,2021-07-21,2024-01-18,GOOD,True
27700,2759,11064.0,Main Switchboard #2,ELECTRICAL,2005-05-06,2009-07-16,GOOD,True
27701,2759,,Kiss and Ride Zone #4,BUS_STOP,2018-06-04,2022-05-07,POOR,True
27702,2759,,Perimeter Fence - North,FENCING,2005-11-28,2010-07-31,GOOD,True
27703,2759,,Main Bus Stop,BUS_STOP,2019-06-09,2023-09-19,FAIR,True
27704,2759,,Pool Fence,FENCING,2020-12-21,2022-07-13,POOR,True
27705,2760,11069.0,Ventilation System,HVAC,2017-09-11,2021-10-20,POOR,True
27706,2760,,Tennis Court #2,SPORTS_EQUIPMENT,2010-07-30,2012-09-05,CRITICAL,False
27707,2760,,Perimeter Fence - South #2,FENCING,2016-09-29,2019-01-31,FAIR,True
27708,2760,,Lawn Mower,GROUNDS_EQUIPMENT,2018-11-18,2022-04-02,POOR,True
27709,2760,11069.0,Air Conditioning Unit,HVAC,2020-07-18,2022-04-19,FAIR,True
27710,2760,,Secondary Bus Stop,BUS_STOP,2018-04-10,2021-12-15,FAIR,True
27711,2760,,Hedge Trimmer,GROUNDS_EQUIPMENT,2010-03-31,2011-11-10,FAIR,True
27712,2760,11071.0,EV Charger #4,ELECTRICAL,2006-01-19,2007-10-21,GOOD,True
27713,2760,,Staff Car Park #1,CAR_PARK,2021-02-26,2025-03-03,GOOD,True
27714,2761,,Basketball Hoops,SPORTS_EQUIPMENT,2020-03-26,2020-09-14,CRITICAL,True
27715,2761,11076.0,Heat Pump Unit,HVAC,2013-07-17,2017-03-10,POOR,True
27716,2761,11073.0,Main Switchboard,ELECTRICAL,2011-05-12,2012-03-21,FAIR,True
27717,2761,,Bus Bay,CAR_PARK,2016-01-19,2016-04-29,GOOD,True
27718,2761,11075.0,Ventilation System #1,HVAC,2009-11-11,2014-07-18,GOOD,True
27719,2761,,Kiss and Ride Zone,BUS_STOP,2015-09-14,2017-05-22,GOOD,True
27720,2761,,Perimeter Fence - North #1,FENCING,2010-03-31,2014-10-17,GOOD,True
27721,2761,11074.0,Ventilation System,HVAC,2020-06-19,2025-01-29,GOOD,True
27722,2761,11074.0,Air Conditioning Unit #1,HVAC,2014-01-04,2018-05-26,GOOD,True
27723,2761,,Swing Set,PLAYGROUND,2016-04-30,2021-03-30,GOOD,True
27724,2762,,Main Block Roof #4,ROOFING,2009-04-23,2010-01-23,GOOD,True
27725,2762,,Cricket Nets #3,SPORTS_EQUIPMENT,2016-11-19,2021-01-31,FAIR,True
27726,2762,11078.0,3D Printer,MACHINERY,2020-08-19,2022-04-01,FAIR,True
27727,2762,,Gym Roof,ROOFING,2014-12-10,2019-04-09,FAIR,True
27728,2762,,Bus Bay,CAR_PARK,2016-03-30,2019-01-03,POOR,True
27729,2762,,Flying Fox,PLAYGROUND,2020-10-14,2023-05-21,GOOD,True
27730,2762,11080.0,Table Saw,MACHINERY,2006-11-04,2008-07-06,GOOD,True
27731,2762,11080.0,Drill Press,MACHINERY,2012-12-16,2014-07-31,FAIR,True
27732,2762,,Tennis Court,SPORTS_EQUIPMENT,2014-11-03,2015-12-11,GOOD,True
27733,2762,11077.0,Table Saw,MACHINERY,2021-12-28,2022-07-18,FAIR,True
27734,2801,11083.0,Table Saw,MACHINERY,2011-04-07,2012-01-17,FAIR,True
27735,2801,,Staff Car Park #3,CAR_PARK,2019-09-07,2024-02-28,GOOD,True
27736,2801,,Pool Fence,FENCING,2014-11-28,2017-08-29,FAIR,True
27737,2801,,Leaf Blower #4,GROUNDS_EQUIPMENT,2012-06-20,2017-03-18,GOOD,True
27738,2801,,Basketball Hoops #4,SPORTS_EQUIPMENT,2008-03-17,2009-10-30,GOOD,True
27739,2801,11081.0,EV Charger,ELECTRICAL,2016-09-09,2018-10-22,FAIR,True
27740,2801,11081.0,CNC Router,MACHINERY,2007-09-27,2012-04-05,POOR,True
27741,2801,,Kiss and Ride Zone #2,BUS_STOP,2011-05-18,2011-09-27,GOOD,True
27742,2801,11081.0,Main Switchboard,ELECTRICAL,2007-10-19,2012-02-12,FAIR,True
27743,2802,,Perimeter Fence - South #1,FENCING,2006-05-25,2007-12-03,GOOD,True
27744,2802,11086.0,Solar Panel Array,ELECTRICAL,2022-08-04,2024-08-28,GOOD,True
27745,2802,11084.0,Solar Panel Array #1,ELECTRICAL,2011-01-23,2012-01-06,POOR,True
27746,2802,,Swing Set,PLAYGROUND,2010-06-13,2014-04-22,POOR,True
27747,2802,,Gym Roof #2,ROOFING,2013-02-22,2017-10-30,GOOD,True
27748,2802,11085.0,Band Saw #4,MACHINERY,2010-12-02,2011-09-08,POOR,True
27749,2802,,Hall Roof,ROOFING,2008-01-24,2009-07-02,GOOD,True
27750,2802,11086.0,3D Printer,MACHINERY,2008-01-07,2011-05-08,FAIR,True
27751,2802,11084.0,Air Conditioning Unit #2,HVAC,2010-09-30,2011-11-01,FAIR,True
27752,2802,,Staff Car Park #2,CAR_PARK,2017-04-22,2020-07-24,GOOD,True
27753,2802,,Utility Vehicle,VEHICLE,2018-01-16,2018-08-07,GOOD,True
27754,2802,,Lawn Mower #1,GROUNDS_EQUIPMENT,2007-09-23,2012-03-24,FAIR,True
27755,2803,11088.0,Heat Pump Unit,HVAC,2010-12-13,2013-11-13,CRITICAL,True
27756,2803,,Drop-off Zone,CAR_PARK,2022-06-03,2023-10-29,FAIR,True
27757,2803,,School Bus #1,VEHICLE,2021-12-13,2024-09-23,POOR,True
27758,2803,,Pressure Washer,GROUNDS_EQUIPMENT,2017-06-28,2019-01-29,GOOD,True
27759,2803,11089.0,Table Saw #3,MACHINERY,2012-03-23,2013-05-01,GOOD,True
27760,2803,11091.0,EV Charger,ELECTRICAL,2022-02-13,2023-07-28,GOOD,True
27761,2803,,Main Bus Stop,BUS_STOP,2009-09-12,2010-10-06,FAIR,True
27762,2803,,Perimeter Fence - North #4,FENCING,2016-08-23,2017-09-05,CRITICAL,True
27763,2803,,Pressure Washer #4,GROUNDS_EQUIPMENT,2022-04-18,2024-05-06,CRITICAL,True
27764,2803,,Netball Courts,SPORTS_EQUIPMENT,2013-08-25,2015-11-28,POOR,True
27765,2803,,Main Block Roof #2,ROOFING,2020-05-20,2025-01-19,POOR,True
27766,2803,11091.0,Main Switchboard,ELECTRICAL,2012-07-02,2012-10-31,GOOD,True
27767,2803,,Gym Roof #4,ROOFING,2018-08-25,2021-07-11,CRITICAL,True
27768,2803,11090.0,Emergency Lighting #4,ELECTRICAL,2010-01-08,2013-08-16,GOOD,True
27769,2803,,Leaf Blower,GROUNDS_EQUIPMENT,2008-01-13,2009-08-27,GOOD,True
27770,2803,,Basketball Hoops,SPORTS_EQUIPMENT,2005-09-07,2006-10-08,POOR,True
27771,2803,11091.0,Air Conditioning Unit,HVAC,2018-10-18,2023-04-06,FAIR,True
27772,2803,11091.0,Central Heating System,HVAC,2014-07-10,2017-08-30,CRITICAL,True
27773,2803,11089.0,Band Saw,MACHINERY,2017-05-19,2017-09-24,CRITICAL,True
27774,2805,,Line Marker #1,GROUNDS_EQUIPMENT,2007-08-19,2011-01-27,GOOD,True
27775,2805,11096.0,Boiler #2,HVAC,2019-03-06,2021-07-18,FAIR,True
27776,2805,11096.0,CNC Router #4,MACHINERY,2013-09-20,2014-03-28,GOOD,True
27777,2805,11094.0,CNC Router #3,MACHINERY,2012-05-11,2016-01-03,GOOD,True
27778,2805,11096.0,Air Conditioning Unit,HVAC,2005-12-27,2009-11-24,CRITICAL,True
27779,2805,,Perimeter Fence - South,FENCING,2013-11-12,2016-04-10,GOOD,True
27780,2805,11093.0,3D Printer,MACHINERY,2020-02-27,2023-08-18,POOR,True
27781,2805,11093.0,Workshop Lathe,MACHINERY,2022-05-03,2022-10-27,GOOD,True
27782,2805,,Pool Fence #2,FENCING,2020-08-11,2021-09-28,FAIR,True
27783,2805,,Ride-on Mower,VEHICLE,2006-08-30,2009-12-25,POOR,True
27784,2805,,Tennis Court #3,SPORTS_EQUIPMENT,2016-01-04,2018-12-21,FAIR,True
27785,2806,,Library Roof #1,ROOFING,2005-10-08,2009-01-16,FAIR,True
27786,2806,11098.0,CNC Router #2,MACHINERY,2007-06-13,2009-03-12,GOOD,True
27787,2806,11097.0,Heat Pump Unit,HVAC,2019-03-19,2022-03-03,FAIR,True
27788,2806,,Kiss and Ride Zone #2,BUS_STOP,2019-10-14,2022-11-30,FAIR,True
27789,2806,,Hall Roof,ROOFING,2008-06-27,2012-05-14,FAIR,True
27790,2806,11099.0,Drill Press,MACHINERY,2008-07-31,2011-07-31,GOOD,True
27791,2806,,Gym Roof #4,ROOFING,2013-05-25,2017-06-17,GOOD,True
27792,2806,11099.0,Solar Panel Array,ELECTRICAL,2012-07-26,2015-04-24,FAIR,True
27793,2806,11101.0,Air Conditioning Unit,HVAC,2010-09-06,2014-08-08,FAIR,True
27794,2806,11099.0,Solar Panel Array #4,ELECTRICAL,2009-03-27,2010-08-06,FAIR,True
27795,2806,,Gym Roof,ROOFING,2015-06-25,2018-03-16,FAIR,True
27796,2806,11101.0,Ventilation System,HVAC,2005-01-14,2006-09-10,FAIR,True
27797,2806,,Basketball Hoops,SPORTS_EQUIPMENT,2009-02-24,2011-06-30,FAIR,True
27798,2806,,Staff Car Park #3,CAR_PARK,2009-10-24,2012-12-12,GOOD,True
27799,2806,,School Van,VEHICLE,2014-02-16,2017-03-01,GOOD,True
27800,2806,,Hedge Trimmer,GROUNDS_EQUIPMENT,2020-03-20,2023-11-12,POOR,True
27801,2806,,Basketball Hoops,SPORTS_EQUIPMENT,2014-10-30,2017-08-15,GOOD,True
27802,2806,11100.0,Air Conditioning Unit #2,HVAC,2015-01-06,2016-11-01,POOR,True
27803,2806,11099.0,Air Conditioning Unit,HVAC,2008-06-30,2012-02-09,POOR,True
27804,2806,,Swing Set,PLAYGROUND,2019-08-26,2022-05-23,FAIR,True
27805,2807,11104.0,Table Saw #3,MACHINERY,2007-04-22,2011-03-16,FAIR,True
27806,2807,11103.0,Generator,ELECTRICAL,2010-02-07,2014-10-08,GOOD,True
27807,2807,11106.0,Solar Panel Array,ELECTRICAL,2006-02-27,2009-06-17,FAIR,True
27808,2807,,Kiss and Ride Zone #2,BUS_STOP,2011-05-29,2011-08-29,GOOD,True
27809,2807,11105.0,Heat Pump Unit #4,HVAC,2005-04-03,2008-02-14,FAIR,True
27810,2807,,Long Jump Pit,SPORTS_EQUIPMENT,2014-12-29,2015-07-18,POOR,True
27811,2807,,Pressure Washer,GROUNDS_EQUIPMENT,2021-10-26,2023-05-02,FAIR,True
27812,2807,,Pressure Washer #2,GROUNDS_EQUIPMENT,2008-07-21,2009-03-25,GOOD,True
27813,2807,11102.0,Central Heating System,HVAC,2007-06-08,2009-11-12,GOOD,True
27814,2807,,Pressure Washer,GROUNDS_EQUIPMENT,2006-08-03,2008-01-29,GOOD,True
27815,2807,,Staff Car Park #2,CAR_PARK,2016-04-21,2017-01-13,FAIR,True
27816,2807,11103.0,Main Switchboard #1,ELECTRICAL,2012-05-22,2014-12-09,POOR,True
27817,2807,,Sports Field Fence,FENCING,2017-04-30,2020-08-25,FAIR,True
27818,2807,,Hedge Trimmer,GROUNDS_EQUIPMENT,2010-05-26,2011-09-15,FAIR,True
27819,2807,11103.0,Heat Pump Unit,HVAC,2016-11-26,2018-07-07,GOOD,True
27820,2807,,Flying Fox,PLAYGROUND,2018-02-05,2018-08-23,POOR,True
27821,2808,11109.0,Air Conditioning Unit #4,HVAC,2016-03-07,2018-01-09,POOR,True
27822,2808,,Visitor Car Park,CAR_PARK,2013-05-11,2015-11-02,POOR,True
27823,2808,,Swimming Pool #1,SPORTS_EQUIPMENT,2022-03-20,2023-11-29,GOOD,True
27824,2808,11107.0,EV Charger,ELECTRICAL,2018-09-25,2021-07-17,GOOD,True
27825,2808,,School Bus #4,VEHICLE,2006-09-21,2008-10-13,POOR,True
27826,2808,11109.0,Table Saw #2,MACHINERY,2017-12-13,2018-12-19,GOOD,True
27827,2808,,Utility Vehicle,VEHICLE,2006-08-22,2009-12-24,GOOD,True
27828,2808,,Leaf Blower #1,GROUNDS_EQUIPMENT,2017-05-20,2019-11-13,POOR,True
27829,2808,,Leaf Blower #1,GROUNDS_EQUIPMENT,2008-07-25,2012-02-08,POOR,True
27830,2808,11108.0,EV Charger #1,ELECTRICAL,2005-09-01,2008-06-23,GOOD,True
27831,2808,,Main Bus Stop #3,BUS_STOP,2017-07-26,2020-06-24,GOOD,True
27832,2808,,Pool Fence,FENCING,2017-04-03,2020-02-07,FAIR,True
27833,2808,,Bus Bay #1,CAR_PARK,2011-01-15,2013-01-09,FAIR,True
27834,2810,11113.0,CNC Router #1,MACHINERY,2017-03-27,2018-11-06,POOR,True
27835,2810,11113.0,Generator,ELECTRICAL,2020-11-19,2021-02-26,FAIR,True
27836,2810,11112.0,EV Charger,ELECTRICAL,2017-04-22,2021-08-12,FAIR,True
27837,2810,,Chainsaw,GROUNDS_EQUIPMENT,2012-09-05,2016-10-02,GOOD,True
27838,2810,11112.0,Heat Pump Unit,HVAC,2009-06-22,2011-11-04,CRITICAL,False
27839,2810,11114.0,Workshop Lathe #4,MACHINERY,2018-04-24,2020-09-28,POOR,True
27840,2810,11114.0,Table Saw #4,MACHINERY,2020-02-11,2020-10-09,GOOD,True
27841,2810,,Climbing Frame #3,PLAYGROUND,2006-08-24,2008-01-08,GOOD,True
27842,2811,,Hall Roof,ROOFING,2018-01-25,2020-04-05,GOOD,True
27843,2811,,Perimeter Fence - South,FENCING,2021-01-31,2024-12-10,FAIR,True
27844,2811,11117.0,Generator #1,ELECTRICAL,2022-06-28,2025-01-14,FAIR,True
27845,2811,,Main Bus Stop #3,BUS_STOP,2010-12-28,2012-08-24,GOOD,True
27846,2811,,Senior Playground,PLAYGROUND,2021-11-26,2025-01-15,FAIR,True
27847,2811,11116.0,EV Charger #3,ELECTRICAL,2016-11-14,2019-01-23,GOOD,True
27848,2811,11115.0,Air Conditioning Unit,HVAC,2020-09-25,2021-07-17,CRITICAL,False
27849,2811,11116.0,Air Conditioning Unit #3,HVAC,2013-01-08,2017-01-26,FAIR,True
27850,2811,,Tennis Court #3,SPORTS_EQUIPMENT,2012-06-14,2013-05-13,GOOD,True
27851,2811,,School Van #1,VEHICLE,2021-10-03,2022-02-26,FAIR,True
27852,2811,11116.0,Drill Press,MACHINERY,2015-12-26,2019-07-27,CRITICAL,True
27853,2811,,Adventure Playground,PLAYGROUND,2007-10-04,2009-11-10,FAIR,True
27854,2812,11119.0,Generator,ELECTRICAL,2016-12-02,2021-01-19,GOOD,True
27855,2812,,Bus Bay #3,CAR_PARK,2011-01-20,2015-06-22,CRITICAL,False
27856,2812,,Lawn Mower,GROUNDS_EQUIPMENT,2014-01-19,2016-10-26,FAIR,True
27857,2812,11125.0,Ventilation System,HVAC,2018-12-02,2020-11-04,POOR,True
27858,2812,11123.0,Heat Pump Unit,HVAC,2014-01-11,2014-08-31,POOR,True
27859,2812,,Sports Field Fence #2,FENCING,2015-04-14,2018-04-16,FAIR,True
27860,2812,,Basketball Hoops,SPORTS_EQUIPMENT,2005-06-06,2008-06-11,POOR,True
27861,2812,,Perimeter Fence - North #2,FENCING,2021-01-08,2022-09-13,POOR,True
27862,2812,11120.0,Workshop Lathe,MACHINERY,2019-11-17,2021-06-06,FAIR,True
27863,2812,,Main Block Roof #3,ROOFING,2008-08-18,2012-12-23,FAIR,True
27864,2812,11124.0,Air Conditioning Unit,HVAC,2012-10-20,2017-05-20,GOOD,True
27865,2812,11125.0,Air Conditioning Unit,HVAC,2018-11-22,2023-03-12,FAIR,True
27866,2812,11121.0,Ventilation System #1,HVAC,2014-08-17,2016-05-23,FAIR,True
27867,2812,11118.0,Main Switchboard #1,ELECTRICAL,2005-10-25,2009-04-20,GOOD,True
27868,2812,,Pool Fence,FENCING,2022-01-17,2023-08-29,CRITICAL,True
27869,2812,,Secondary Bus Stop #2,BUS_STOP,2007-11-10,2011-07-17,POOR,True
27870,2812,11123.0,Emergency Lighting #2,ELECTRICAL,2015-03-05,2016-06-19,POOR,True
27871,2812,,Secondary Bus Stop,BUS_STOP,2005-04-12,2007-01-06,POOR,True
27872,2812,,Perimeter Fence - South #3,FENCING,2011-12-29,2015-08-28,POOR,True
27873,2812,11125.0,Central Heating System #1,HVAC,2017-01-18,2021-09-02,FAIR,True
27874,2812,,Flying Fox #2,PLAYGROUND,2009-03-08,2013-02-13,GOOD,True
27875,2812,,Main Bus Stop,BUS_STOP,2012-08-09,2016-04-01,GOOD,True
27876,2812,,Hedge Trimmer,GROUNDS_EQUIPMENT,2012-07-24,2014-11-26,POOR,True
27877,2812,11123.0,Air Conditioning Unit,HVAC,2016-09-23,2017-10-03,POOR,True
27878,2812,,Main Block Roof #1,ROOFING,2018-07-07,2019-12-04,FAIR,True
27879,2812,,Main Bus Stop,BUS_STOP,2012-05-22,2012-10-15,GOOD,True
27880,2812,,Visitor Car Park #2,CAR_PARK,2021-04-05,2022-01-30,POOR,True
27881,2813,,Senior Playground #1,PLAYGROUND,2019-08-24,2020-07-15,FAIR,True
27882,2813,11129.0,3D Printer,MACHINERY,2020-09-01,2023-08-13,GOOD,True
27883,2813,,Hedge Trimmer #1,GROUNDS_EQUIPMENT,2012-09-23,2015-03-04,FAIR,True
27884,2813,,Hedge Trimmer #1,GROUNDS_EQUIPMENT,2022-07-05,2024-02-19,GOOD,True
27885,2813,11128.0,Ventilation System #2,HVAC,2018-08-04,2021-08-13,POOR,True
27886,2813,,Swimming Pool,SPORTS_EQUIPMENT,2005-09-15,2009-10-08,GOOD,True
27887,2813,,Main Bus Stop #4,BUS_STOP,2017-04-17,2019-12-25,FAIR,True
27888,2813,,Chainsaw,GROUNDS_EQUIPMENT,2007-04-25,2009-12-01,POOR,True
27889,2813,,Senior Playground,PLAYGROUND,2011-10-27,2014-01-12,FAIR,True
27890,2813,11127.0,Ventilation System #1,HVAC,2020-03-13,2020-08-07,FAIR,True
27891,2813,11126.0,Main Switchboard,ELECTRICAL,2022-04-05,2025-04-21,GOOD,True
27892,2813,11129.0,Ventilation System #3,HVAC,2018-01-23,2022-10-12,FAIR,True
27893,2813,,Main Block Roof #4,ROOFING,2009-02-24,2010-10-17,GOOD,True
27894,2813,,Drop-off Zone #4,CAR_PARK,2008-07-31,2010-10-30,FAIR,True
