site_contractor_id,site_id,contractor_id,contract_start_date,contract_end_date,is_active
8148,3209,66,2021-07-11,,True
8149,3210,125,2020-07-02,2022-02-11,False
8150,3210,111,2021-11-12,2023-04-04,False
8151,3210,141,2021-08-25,,True
8152,3210,144,2020-12-18,,True
8153,3210,77,2021-08-15,,True
8154,3212,142,2022-09-06,2025-06-05,False
8155,3212,59,2021-05-10,,True
8156,3212,2,2020-06-19,,True
8157,3213,47,2022-01-28,,True
8158,3213,40,2020-11-18,,True
8159,3213,30,2021-01-28,,True
8160,3213,104,2020-02-02,,True
8161,3214,142,2021-09-03,,True
8162,3214,53,2022-03-30,2023-12-09,False
8163,3214,40,2022-03-28,,True
8164,3214,115,2021-03-19,,True
8165,3214,47,2023-03-10,2024-10-27,False
8166,3216,2,2022-08-15,,True
8167,3216,42,2020-02-17,,True
8168,3216,142,2020-05-06,2022-01-14,False
8169,3216,67,2021-04-01,,True
8170,3217,142,2023-01-12,,True
8171,3217,148,2020-04-23,2021-07-30,False
8172,3217,146,2022-08-21,,True
8173,3217,150,2022-04-09,,True
8174,3217,130,2022-07-06,2025-05-08,False
8175,3219,95,2021-06-06,,True
8176,3219,43,2022-12-02,,True
8177,3219,132,2021-01-27,,True
8178,3219,110,2020-10-19,,True
8179,3220,50,2020-09-03,,True
8180,3220,104,2023-01-02,,True
8181,3220,133,2020-08-14,,True
8182,3221,109,2020-11-19,2022-10-09,False
8183,3221,62,2021-02-15,2022-04-06,False
8184,3221,113,2022-06-04,,True
8185,3221,111,2022-05-02,,True
8186,3222,51,2021-03-15,,True
8187,3222,2,2020-01-12,,True
8188,3222,29,2020-05-27,,True
8189,3222,47,2022-11-25,,True
8190,3222,140,2021-09-16,,True
8191,3222,130,2021-08-09,,True
8192,3223,3,2022-10-13,,True
8193,3223,15,2020-01-19,,True
8194,3223,72,2020-02-09,,True
8195,3223,69,2021-06-02,,True
8196,3223,133,2021-01-20,,True
8197,3224,113,2022-01-12,2024-01-30,False
8198,3224,15,2021-08-19,2022-10-24,False
8199,3224,111,2022-03-18,,True
8200,3224,109,2020-06-20,,True
8201,3224,125,2020-03-08,,True
8202,3225,142,2022-08-22,2025-01-16,False
8203,3225,130,2023-03-05,,True
8204,3225,104,2022-07-28,,True
8205,3225,146,2020-12-04,,True
8206,3225,47,2020-04-25,,True
8207,3225,113,2023-03-28,2025-10-18,False
8208,3226,53,2021-09-27,,True
8209,3226,128,2022-06-24,2023-08-18,False
8210,3226,25,2021-04-15,2023-05-16,False
8211,3226,7,2021-10-23,2023-07-13,False
8212,3226,123,2021-07-13,,True
8213,3226,59,2021-11-09,2024-01-01,False
8214,3228,47,2021-04-08,,True
8215,3228,59,2021-03-19,,True
8216,3228,95,2021-03-19,,True
8217,3229,130,2021-04-11,,True
8218,3229,30,2022-07-30,2025-07-10,False
8219,3229,79,2022-03-02,,True
8220,3229,53,2023-02-20,,True
8221,3231,144,2021-11-12,,True
8222,3231,111,2020-04-27,,True
8223,3231,26,2020-07-18,,True
8224,3231,141,2021-10-07,,True
8225,3231,137,2021-03-31,,True
8226,3233,47,2022-08-19,,True
8227,3233,128,2021-08-28,,True
8228,3233,12,2021-03-05,2022-09-09,False
8229,3233,142,2022-05-21,,True
8230,3234,79,2020-09-25,,True
8231,3234,104,2021-11-13,2023-05-13,False
8232,3234,142,2020-03-01,2023-02-11,False
8233,3234,107,2020-12-14,,True
8234,3235,70,2021-02-14,,True
8235,3235,132,2021-09-10,,True
8236,3235,15,2020-03-12,,True
8237,3235,133,2022-10-26,,True
8238,3235,106,2021-08-20,,True
8239,3236,101,2022-05-30,,True
8240,3236,106,2021-11-16,,True
8241,3236,117,2020-04-17,,True
8242,3236,26,2022-09-15,,True
8243,3270,114,2020-03-03,,True
8244,3270,135,2022-09-07,2024-04-10,False
8245,3270,136,2022-10-05,,True
8246,3270,100,2023-01-04,,True
8247,3271,107,2021-12-04,,True
8248,3271,30,2020-11-19,2022-08-16,False
8249,3271,64,2022-07-23,,True
8250,3273,82,2021-06-06,2022-08-22,False
8251,3273,114,2021-12-30,2023-02-24,False
8252,3273,143,2020-09-11,,True
8253,3273,105,2023-02-11,,True
8254,3273,102,2021-06-10,,True
8255,3274,29,2022-07-21,,True
8256,3274,136,2022-09-14,,True
8257,3274,128,2022-06-04,,True
8258,3274,13,2021-02-11,,True
8259,3275,136,2022-02-26,2023-08-16,False
8260,3275,105,2020-05-07,,True
8261,3275,30,2020-05-18,,True
8262,3276,135,2021-01-04,,True
8263,3276,23,2020-05-15,,True
8264,3276,42,2021-11-21,,True
8265,3280,45,2020-12-27,,True
8266,3280,72,2020-01-28,,True
8267,3280,135,2023-01-22,,True
8268,3280,42,2022-09-16,,True
8269,3280,23,2020-10-09,,True
8270,3280,114,2022-10-18,,True
8271,3281,35,2021-11-02,2024-05-24,False
8272,3281,135,2020-10-15,,True
8273,3281,86,2021-09-16,,True
8274,3282,23,2020-05-24,,True
8275,3282,135,2023-04-09,,True
8276,3282,138,2021-01-05,,True
8277,3282,30,2022-12-11,,True
8278,3283,25,2021-01-05,,True
8279,3283,35,2021-12-31,,True
8280,3283,42,2021-03-11,,True
8281,3284,42,2022-09-27,2025-05-11,False
8282,3284,5,2020-08-20,,True
8283,3284,23,2022-07-09,,True
8284,3285,97,2021-05-29,,True
8285,3285,16,2020-01-28,,True
8286,3285,135,2021-05-31,,True
8287,3287,109,2023-03-09,,True
8288,3287,114,2020-10-12,2022-10-15,False
8289,3287,23,2022-06-01,,True
8290,3287,30,2022-11-22,2025-08-28,False
8291,3287,42,2022-11-13,,True
8292,3287,105,2021-10-26,2024-10-02,False
8293,3288,35,2021-03-03,2022-11-28,False
8294,3288,135,2020-10-14,2021-11-23,False
8295,3288,42,2022-02-10,,True
8296,3288,131,2022-02-27,,True
8297,3289,114,2021-10-24,,True
8298,3289,138,2022-09-27,2024-10-06,False
8299,3289,42,2021-07-29,,True
8300,3289,99,2022-01-17,,True
8301,3289,135,2021-08-11,,True
8302,3290,132,2021-07-19,,True
8303,3290,96,2020-01-25,2022-05-24,False
8304,3290,70,2022-09-14,2025-06-16,False
8305,3291,138,2020-07-15,,True
8306,3291,105,2020-01-31,2022-03-01,False
8307,3291,114,2022-08-24,,True
8308,3291,18,2020-04-12,,True
8309,3291,81,2021-06-01,,True
8310,3292,101,2021-09-11,,True
8311,3292,135,2020-08-29,,True
8312,3292,138,2022-12-31,,True
8313,3293,35,2021-05-04,,True
8314,3293,138,2022-07-13,,True
8315,3293,65,2020-12-12,,True
8316,3293,23,2021-05-23,,True
8317,3293,135,2022-07-21,2023-12-03,False
8318,3295,43,2020-07-21,,True
8319,3295,5,2022-10-03,,True
8320,3295,108,2020-07-14,2021-08-03,False
8321,3295,106,2020-11-23,,True
8322,3295,110,2023-02-11,,True
8323,3299,65,2022-03-12,,True
8324,3299,138,2022-02-28,2024-02-20,False
8325,3299,44,2022-01-13,2024-10-16,False
8326,3299,30,2022-02-04,,True
8327,3301,30,2020-12-20,,True
8328,3301,125,2022-04-29,,True
8329,3301,135,2020-01-16,,True
8330,3302,133,2021-07-13,,True
8331,3302,142,2022-10-29,,True
8332,3302,30,2022-08-11,,True
8333,3303,125,2021-10-28,,True
8334,3303,39,2023-02-24,2024-12-20,False
8335,3303,42,2020-02-04,,True
8336,3303,136,2020-07-25,,True
8337,3304,138,2021-08-19,2023-01-11,False
8338,3304,135,2022-10-14,2025-07-02,False
8339,3304,42,2022-04-14,,True
8340,3305,145,2022-11-18,,True
8341,3305,75,2020-07-28,2022-01-13,False
8342,3305,35,2022-08-25,,True
8343,3305,150,2020-11-01,,True
8344,3305,67,2022-06-19,,True
8345,3307,105,2020-11-04,,True
8346,3307,135,2021-08-20,,True
8347,3307,136,2021-02-09,,True
8348,3307,20,2020-01-15,,True
8349,3307,138,2022-06-24,2024-04-05,False
8350,3308,138,2020-01-31,,True
8351,3308,150,2022-08-02,,True
8352,3308,136,2022-07-01,,True
8353,3309,114,2020-07-26,,True
8354,3309,66,2022-12-08,,True
8355,3309,42,2022-06-11,,True
8356,3309,107,2021-06-10,,True
8357,3310,42,2021-03-22,,True
8358,3310,114,2023-03-27,,True
8359,3310,106,2022-06-03,,True
8360,3313,83,2023-01-03,2025-12-16,False
8361,3313,135,2021-05-01,,True
8362,3313,136,2021-12-03,,True
8363,3314,98,2023-03-05,,True
8364,3314,135,2021-11-11,,True
8365,3314,23,2021-05-21,2023-03-25,False
8366,3314,136,2021-07-03,,True
8367,3314,7,2021-04-02,,True
8368,3316,23,2020-04-08,,True
8369,3316,35,2020-05-15,2022-10-22,False
8370,3316,135,2022-06-20,,True
8371,3317,30,2021-10-18,,True
8372,3317,35,2021-10-27,,True
8373,3317,135,2021-09-09,,True
8374,3318,135,2022-04-11,,True
8375,3318,42,2020-05-23,,True
8376,3318,88,2022-05-07,,True
8377,3318,35,2021-01-23,,True
8378,3318,136,2022-09-26,,True
8379,3321,68,2020-08-20,,True
8380,3321,114,2020-10-08,,True
8381,3321,105,2020-12-28,2022-09-19,False
8382,3321,126,2020-08-18,,True
8383,3321,30,2023-03-03,2024-08-03,False
8384,3322,7,2022-06-12,,True
8385,3322,98,2020-04-10,,True
8386,3322,110,2020-01-11,2022-04-04,False
8387,3322,108,2020-03-31,,True
8388,3323,23,2023-02-18,,True
8389,3323,105,2021-07-08,,True
8390,3323,135,2020-10-19,,True
8391,3323,59,2020-11-13,,True
8392,3323,42,2021-01-14,,True
8393,3324,136,2020-08-18,,True
8394,3324,23,2022-02-02,,True
8395,3324,114,2020-03-22,,True
8396,3324,30,2020-12-19,,True
8397,3325,30,2022-11-06,,True
8398,3325,42,2021-11-12,,True
8399,3325,14,2022-09-20,,True
8400,3325,136,2022-01-30,,True
8401,3325,135,2020-04-03,,True
8402,3326,35,2021-11-15,,True
8403,3326,105,2022-10-21,2024-02-15,False
8404,3326,88,2021-03-05,2022-07-20,False
8405,3327,138,2022-10-06,,True
8406,3327,42,2020-07-26,,True
8407,3327,135,2022-09-18,2025-07-20,False
8408,3329,42,2020-04-18,,True
8409,3329,145,2022-04-06,,True
8410,3329,107,2022-01-18,,True
8411,3329,136,2022-11-05,,True
8412,3331,105,2020-10-13,,True
8413,3331,138,2020-11-08,,True
8414,3331,136,2020-07-18,,True
8415,3331,48,2023-04-14,,True
8416,3332,42,2021-06-06,,True
8417,3332,30,2020-04-01,,True
8418,3332,135,2021-10-23,,True
8419,3332,1,2020-10-06,,True
8420,3332,138,2021-12-17,2024-05-27,False
8421,3334,42,2021-08-23,,True
8422,3334,30,2021-09-13,,True
8423,3334,35,2023-01-04,,True
8424,3334,107,2023-01-20,,True
8425,3335,136,2020-12-05,,True
8426,3335,85,2020-05-05,2021-11-26,False
8427,3335,4,2020-03-03,,True
8428,3335,42,2022-07-18,,True
8429,3335,35,2023-02-05,2024-05-31,False
8430,3336,105,2020-08-13,,True
8431,3336,119,2021-10-15,,True
8432,3336,114,2021-08-22,,True
8433,3336,23,2021-07-31,,True
8434,3338,136,2022-10-06,2024-03-02,False
8435,3338,107,2023-02-05,,True
8436,3338,105,2020-04-15,2021-06-26,False
8437,3338,30,2020-05-10,,True
8438,3339,146,2020-10-04,,True
8439,3339,23,2020-04-16,,True
8440,3339,102,2020-01-25,2021-04-18,False
8441,3339,116,2021-09-12,,True
8442,3339,25,2023-02-15,,True
8443,3339,30,2021-05-07,,True
8444,3340,114,2022-11-14,,True
8445,3340,30,2022-05-13,,True
8446,3340,105,2022-06-20,,True
8447,3342,12,2021-12-15,,True
8448,3342,73,2020-09-16,,True
8449,3342,98,2023-02-08,,True
8450,3343,26,2020-03-31,,True
8451,3343,96,2021-11-12,,True
8452,3343,122,2021-04-01,2022-09-12,False
8453,3346,23,2020-05-31,,True
8454,3346,44,2023-04-02,,True
8455,3346,30,2020-12-22,,True
8456,3347,105,2020-12-16,,True
8457,3347,103,2020-06-16,2021-08-28,False
8458,3347,35,2022-11-04,,True
8459,3348,42,2023-02-14,2025-04-09,False
8460,3348,30,2021-07-04,,True
8461,3348,138,2021-09-24,,True
8462,3352,105,2021-03-15,,True
8463,3352,114,2022-01-05,2023-09-15,False
8464,3352,135,2022-09-14,2025-06-15,False
8465,3352,107,2023-03-27,2026-01-09,False
8466,3354,30,2023-01-26,,True
8467,3354,23,2022-12-09,,True
8468,3354,90,2022-12-08,,True
8469,3354,35,2021-05-06,,True
8470,3357,80,2021-04-04,,True
8471,3357,30,2022-07-08,,True
8472,3357,136,2023-03-16,2025-10-29,False
8473,3357,50,2022-07-06,,True
8474,3359,107,2020-01-12,,True
8475,3359,138,2021-03-30,,True
8476,3359,135,2021-01-22,,True
8477,3359,111,2020-10-11,,True
8478,3361,36,2021-04-09,,True
8479,3361,73,2020-09-13,2023-03-30,False
8480,3361,26,2022-06-24,2024-06-20,False
8481,3363,133,2020-01-12,,True
8482,3363,43,2021-08-18,2024-07-08,False
8483,3363,7,2020-09-29,,True
8484,3366,146,2022-11-22,,True
8485,3366,138,2020-01-19,,True
8486,3366,114,2022-07-01,,True
8487,3366,121,2020-05-26,2022-05-30,False
8488,3367,105,2022-07-16,,True
8489,3367,114,2021-05-15,,True
8490,3368,42,2020-11-09,,True
8491,3368,30,2022-08-21,,True
8492,3368,31,2022-10-08,,True
8493,3368,138,2021-10-08,,True
8494,3369,83,2021-03-03,,True
8495,3369,107,2021-12-10,,True
8496,3369,30,2021-10-20,,True
8497,3369,73,2022-08-13,,True
8498,3370,30,2020-11-01,,True
8499,3370,42,2020-05-25,,True
8500,3370,22,2020-09-07,,True
8501,3370,5,2020-02-24,,True
8502,3371,114,2020-07-23,,True
8503,3371,23,2020-10-14,,True
8504,3371,64,2021-04-02,,True
8505,3372,129,2023-01-30,,True
8506,3372,35,2022-11-09,,True
8507,3372,42,2022-10-08,,True
8508,3372,136,2022-11-29,,True
8509,3373,80,2021-08-01,,True
8510,3373,42,2020-05-18,,True
8511,3373,105,2021-03-01,,True
8512,3373,43,2023-02-04,,True
8513,3375,136,2021-02-13,,True
8514,3375,35,2020-10-06,,True
8515,3375,138,2020-07-25,2022-07-18,False
8516,3376,134,2022-04-16,,True
8517,3376,2,2022-04-29,,True
8518,3376,43,2021-05-07,,True
8519,3379,87,2022-02-26,,True
8520,3379,139,2022-05-14,2023-10-14,False
8521,3379,135,2022-12-29,,True
8522,3379,100,2021-11-14,,True
8523,3379,35,2022-03-16,,True
8524,3380,23,2022-05-05,,True
8525,3380,135,2021-12-12,,True
8526,3380,108,2020-01-27,,True
8527,3381,9,2020-08-19,,True
8528,3381,41,2021-09-25,,True
8529,3381,138,2022-12-26,,True
8530,3381,53,2022-02-19,2023-12-31,False
8531,3381,105,2020-04-14,,True
8532,3384,107,2020-01-17,,True
8533,3384,23,2020-02-14,,True
8534,3384,30,2020-06-02,2021-07-26,False
8535,3385,30,2022-07-20,,True
8536,3385,126,2020-08-04,,True
8537,3385,23,2023-01-23,,True
8538,3387,147,2022-04-01,2025-01-25,False
8539,3387,63,2020-10-04,,True
8540,3388,136,2023-01-25,,True
8541,3388,82,2020-06-03,2021-06-25,False
8542,3388,107,2022-06-20,,True
8543,3388,138,2020-05-01,,True
8544,3389,42,2023-03-15,,True
8545,3389,104,2020-11-17,,True
8546,3389,136,2020-12-03,,True
8547,3391,42,2023-02-06,2025-08-15,False
8548,3391,30,2020-11-18,2022-09-24,False
8549,3391,138,2022-01-08,,True
8550,3391,105,2020-04-09,,True
8551,3392,118,2023-02-26,,True
8552,3392,42,2020-03-08,,True
8553,3392,105,2021-12-26,,True
8554,3392,30,2021-06-14,,True
8555,3392,35,2022-12-07,,True
8556,3393,26,2022-06-21,,True
8557,3393,110,2021-07-20,,True
8558,3393,98,2021-11-24,,True
8559,3393,70,2023-04-13,,True
8560,3393,96,2021-01-14,2022-08-04,False
8561,3394,132,2022-03-17,,True
8562,3394,73,2023-01-17,,True
8563,3394,110,2020-02-29,,True
8564,3396,135,2022-04-27,,True
8565,3396,67,2022-05-07,,True
8566,3396,107,2022-07-14,,True
8567,3397,33,2020-06-13,,True
8568,3397,143,2020-07-30,2021-10-25,False
8569,3397,48,2020-03-10,,True
8570,3398,70,2021-07-07,,True
8571,3398,133,2020-12-19,2023-12-03,False
8572,3398,26,2022-03-16,2023-10-04,False
8573,3398,96,2021-03-04,,True
8574,3398,43,2022-09-30,2024-09-23,False
8575,3401,108,2021-11-14,2023-03-19,False
8576,3401,110,2021-06-27,,True
8577,3401,96,2021-01-06,,True
8578,3401,6,2020-06-22,,True
8579,3402,107,2022-03-14,2024-12-18,False
8580,3402,83,2021-03-03,,True
8581,3402,135,2021-06-03,,True
8582,3402,105,2020-01-30,2023-01-26,False
8583,3402,64,2022-07-23,,True
8584,3406,27,2020-02-08,2022-04-05,False
8585,3406,105,2021-06-17,,True
8586,3406,138,2022-10-26,,True
8587,3406,23,2020-07-01,,True
8588,3406,135,2023-03-21,,True
8589,3406,42,2020-02-23,,True
8590,3407,142,2021-09-27,2023-08-08,False
8591,3407,35,2021-08-31,,True
8592,3407,107,2020-03-09,,True
8593,3410,23,2021-04-15,,True
8594,3410,135,2020-01-20,,True
8595,3410,114,2023-01-01,,True
8596,3410,76,2020-03-10,,True
8597,3410,138,2022-09-12,2024-03-01,False
8598,3410,42,2020-03-08,,True
8599,3411,30,2022-04-02,2023-10-21,False
8600,3411,125,2020-05-12,2021-08-03,False
8601,3411,138,2020-02-14,,True
8602,3412,142,2022-05-10,,True
8603,3412,107,2020-09-09,,True
8604,3412,105,2022-08-22,,True
8605,3412,30,2022-11-21,,True
8606,3413,24,2020-12-01,,True
8607,3413,65,2022-01-04,,True
8608,3413,114,2020-12-23,,True
8609,3413,138,2020-12-16,,True
8610,3415,105,2021-05-13,,True
8611,3415,101,2021-04-18,,True
8612,3415,35,2022-12-03,,True
8613,3415,93,2022-10-07,2023-11-16,False
8614,3418,35,2022-01-19,,True
8615,3418,23,2022-02-28,,True
8616,3418,138,2022-09-14,,True
8617,3419,35,2021-05-04,,True
8618,3419,127,2020-04-09,,True
8619,3419,107,2020-04-21,,True
8620,3425,30,2020-10-02,2023-03-19,False
8621,3425,93,2022-06-07,,True
8622,3425,35,2020-07-25,2021-08-28,False
8623,3425,24,2021-01-26,2023-04-01,False
8624,3425,138,2020-06-18,,True
8625,3425,105,2020-05-17,2021-06-12,False
8626,3426,38,2022-02-21,,True
8627,3426,101,2021-09-06,,True
8628,3426,144,2021-08-04,,True
8629,3426,17,2020-11-21,,True
8630,3426,138,2022-12-30,,True
8631,3426,135,2022-11-17,,True
8632,3429,67,2021-12-26,2024-09-17,False
8633,3429,30,2022-07-01,2023-08-28,False
8634,3429,79,2022-06-29,,True
8635,3429,119,2021-12-28,2024-09-26,False
8636,3432,38,2021-10-23,,True
8637,3432,33,2020-02-05,,True
8638,3432,51,2020-07-13,,True
8639,3434,108,2020-08-15,,True
8640,3434,42,2020-09-04,,True
8641,3434,136,2021-04-18,,True
8642,3434,35,2021-03-27,,True
8643,3434,114,2023-01-26,,True
8644,3434,105,2020-01-28,,True
8645,3436,121,2022-08-31,,True
8646,3436,114,2023-02-09,,True
8647,3436,105,2022-06-08,,True
8648,3441,86,2022-11-09,2024-11-09,False
8649,3441,135,2020-09-10,,True
8650,3441,107,2022-11-21,,True
8651,3442,114,2021-11-12,,True
8652,3442,138,2020-07-31,,True
8653,3442,119,2022-01-13,,True
8654,3442,140,2023-04-12,2025-11-19,False
8655,3442,23,2022-01-19,2024-03-01,False
8656,3443,35,2023-03-19,,True
8657,3443,39,2022-05-15,,True
8658,3443,30,2023-03-30,,True
8659,3443,56,2022-08-27,,True
8660,3445,124,2020-04-05,,True
8661,3445,114,2022-07-14,,True
8662,3445,107,2020-04-29,,True
8663,3445,30,2023-02-27,,True
8664,3445,35,2021-01-31,,True
8665,3447,99,2021-03-21,2022-06-28,False
8666,3447,107,2021-06-25,2024-04-15,False
8667,3447,118,2021-09-17,,True
8668,3447,87,2022-08-05,2025-02-05,False
8669,3447,138,2022-09-01,,True
8670,3449,91,2020-06-04,,True
8671,3449,68,2021-05-07,,True
8672,3449,135,2020-12-05,,True
8673,3450,135,2023-03-22,,True
8674,3450,35,2021-07-31,,True
8675,3450,4,2021-11-27,,True
8676,3450,106,2021-04-11,,True
8677,3451,107,2022-05-06,,True
8678,3451,138,2022-08-03,2023-12-19,False
8679,3451,135,2020-06-04,,True
8680,3451,42,2020-11-07,,True
8681,3451,146,2020-04-04,,True
8682,3452,136,2020-05-26,,True
8683,3452,138,2022-03-30,,True
8684,3452,102,2020-03-06,,True
8685,3452,42,2020-04-04,2021-07-05,False
8686,3452,135,2023-03-20,,True
8687,3452,105,2020-04-24,,True
8688,3454,136,2022-11-24,2024-05-22,False
8689,3454,114,2020-12-15,,True
8690,3454,135,2022-07-12,,True
8691,3455,135,2022-02-08,,True
8692,3455,35,2020-07-16,,True
8693,3455,23,2023-02-17,,True
8694,3455,142,2020-12-30,,True
8695,3461,35,2023-03-11,2024-11-24,False
8696,3461,138,2020-06-30,,True
8697,3461,20,2023-04-12,2026-01-10,False
8698,3461,107,2021-01-21,,True
8699,3461,101,2020-05-10,,True
8700,3461,105,2022-06-01,,True
8701,3462,35,2023-01-08,,True
8702,3462,114,2020-06-04,,True
8703,3463,35,2020-03-30,2023-03-18,False
8704,3463,138,2020-12-05,,True
8705,3463,13,2020-02-04,,True
8706,3464,107,2022-02-19,,True
8707,3464,105,2020-02-04,,True
8708,3464,136,2020-09-24,,True
8709,3464,112,2022-03-02,,True
8710,3464,35,2020-01-20,,True
8711,3464,119,2023-03-17,,True
8712,3466,136,2021-03-15,2023-04-09,False
8713,3466,42,2021-05-01,,True
8714,3466,123,2021-08-19,2024-06-25,False
8715,3467,65,2023-03-24,2024-07-01,False
8716,3467,115,2020-11-20,2022-10-11,False
8717,3467,42,2020-06-23,,True
8718,3467,114,2021-07-26,,True
8719,3467,145,2021-10-16,2024-03-17,False
8720,3467,135,2023-01-30,,True
8721,3470,114,2022-01-27,,True
8722,3470,30,2022-12-06,,True
8723,3470,105,2020-03-20,,True
8724,3470,42,2020-11-15,,True
8725,3470,23,2020-12-25,,True
8726,3472,96,2023-01-14,2024-12-06,False
8727,3472,45,2020-12-09,2022-07-21,False
8728,3472,93,2022-09-14,,True
8729,3472,68,2020-10-27,,True
8730,3472,111,2022-07-06,,True
8731,3476,25,2022-07-22,,True
8732,3476,125,2021-11-27,,True
8733,3476,101,2023-03-23,,True
8734,3477,135,2020-03-28,2021-08-19,False
8735,3477,136,2022-09-30,,True
8736,3477,35,2022-10-12,,True
8737,3478,42,2021-01-24,2023-05-06,False
8738,3478,23,2020-04-24,2023-03-07,False
8739,3478,136,2022-05-14,,True
8740,3478,1,2021-10-13,,True
8741,3478,107,2022-02-08,,True
8742,3479,136,2021-10-15,,True
8743,3479,138,2020-04-09,,True
8744,3479,123,2020-09-06,,True
8745,3479,105,2022-11-29,,True
8746,3480,119,2021-12-17,,True
8747,3480,114,2022-12-08,2025-09-10,False
8748,3480,34,2023-01-28,,True
8749,3481,23,2022-08-17,,True
8750,3481,120,2022-07-30,,True
8751,3481,107,2023-03-29,,True
8752,3481,114,2020-02-28,,True
8753,3483,96,2022-11-26,,True
8754,3483,36,2023-01-28,,True
8755,3483,114,2021-02-16,2023-10-15,False
8756,3484,35,2022-03-31,,True
8757,3484,135,2020-12-31,,True
8758,3485,35,2020-06-01,,True
8759,3485,136,2021-04-17,,True
8760,3485,66,2021-07-12,,True
8761,3485,121,2021-03-28,,True
8762,3488,86,2021-08-14,,True
8763,3488,135,2021-05-01,,True
8764,3488,35,2022-12-24,,True
8765,3488,23,2022-01-29,,True
8766,3489,110,2021-04-27,,True
8767,3489,146,2020-03-27,,True
8768,3489,133,2020-05-18,,True
8769,3489,26,2021-07-29,2024-01-04,False
8770,3489,43,2021-09-28,2024-07-02,False
8771,3489,75,2021-11-19,,True
8772,3490,107,2020-05-19,,True
8773,3490,134,2022-08-12,,True
8774,3490,42,2022-06-29,,True
8775,3490,135,2020-10-05,,True
8776,3492,107,2022-06-05,2024-08-07,False
8777,3492,42,2020-12-19,,True
8778,3492,35,2021-09-13,,True
8779,3493,114,2020-08-20,,True
8780,3493,30,2020-04-04,,True
8781,3493,136,2021-07-13,,True
8782,3495,73,2021-08-12,,True
8783,3495,93,2022-07-01,,True
8784,3495,43,2020-07-29,,True
8785,3495,118,2020-12-22,,True
8786,3495,115,2021-09-24,2023-01-06,False
8787,3495,86,2021-01-01,,True
8788,3496,130,2022-08-22,,True
8789,3496,136,2020-06-15,,True
8790,3496,125,2020-07-04,,True
8791,3496,13,2022-09-02,,True
8792,3496,138,2021-02-15,2022-02-19,False
8793,3498,138,2021-06-15,,True
8794,3498,35,2022-12-18,,True
8795,3498,80,2022-09-05,2024-09-28,False
8796,3498,105,2022-09-01,,True
8797,3501,133,2020-11-11,,True
8798,3501,69,2022-02-19,,True
8799,3501,138,2022-06-07,2023-11-14,False
8800,3501,30,2021-09-16,2023-04-01,False
8801,3501,79,2020-08-26,,True
8802,3502,128,2023-02-18,,True
8803,3502,26,2022-12-15,2025-06-17,False
8804,3502,119,2022-02-17,2024-11-02,False
8805,3502,113,2020-10-07,,True
8806,3503,35,2021-01-03,,True
8807,3503,136,2021-12-14,,True
8808,3503,138,2020-10-30,,True
8809,3503,115,2023-03-03,2025-11-22,False
8810,3503,107,2022-03-02,,True
8811,3504,35,2020-09-11,,True
8812,3504,66,2021-01-26,,True
8813,3505,133,2020-09-28,,True
8814,3505,130,2022-11-08,,True
8815,3505,114,2021-06-10,,True
8816,3505,138,2022-01-12,,True
8817,3505,54,2020-06-10,,True
8818,3506,30,2020-01-19,,True
8819,3506,135,2023-01-20,2024-03-29,False
8820,3507,105,2020-06-29,,True
8821,3507,42,2021-05-19,,True
8822,3507,114,2022-10-15,,True
8823,3507,30,2022-03-07,,True
8824,3508,3,2022-02-13,,True
8825,3508,92,2021-02-26,,True
8826,3508,23,2020-08-08,,True
8827,3508,55,2020-07-10,,True
8828,3508,107,2022-05-26,,True
8829,3509,30,2022-07-10,,True
8830,3509,28,2020-05-19,,True
8831,3509,21,2021-05-23,,True
8832,3509,31,2022-11-21,,True
8833,3510,135,2020-01-27,,True
8834,3510,30,2022-10-09,,True
8835,3510,23,2023-04-12,,True
8836,3510,35,2020-11-29,,True
8837,3510,4,2022-07-09,,True
8838,3512,136,2020-09-19,,True
8839,3512,135,2020-02-27,,True
8840,3512,28,2022-10-23,,True
8841,3512,114,2022-03-27,2024-01-21,False
8842,3512,107,2020-11-18,,True
8843,3515,135,2023-02-08,,True
8844,3515,114,2021-02-21,,True
8845,3515,150,2020-01-01,,True
8846,3516,35,2021-11-14,,True
8847,3516,135,2021-08-01,,True
8848,3516,52,2020-04-02,,True
8849,3516,30,2020-01-03,2022-02-26,False
8850,3517,99,2020-06-04,2022-06-08,False
8851,3517,86,2022-05-29,,True
8852,3517,105,2021-10-17,2023-06-24,False
8853,3517,23,2020-09-22,2022-07-12,False
8854,3518,44,2021-07-15,2022-11-15,False
8855,3518,136,2020-07-14,2023-02-14,False
8856,3518,114,2021-07-29,,True
8857,3518,107,2020-01-04,,True
8858,3518,122,2022-06-19,,True
8859,3519,73,2021-08-09,,True
8860,3519,30,2021-09-09,,True
8861,3519,23,2022-08-15,,True
8862,3519,22,2022-01-30,,True
8863,3519,105,2021-12-30,,True
8864,3519,42,2021-11-25,,True
8865,3520,42,2021-02-16,,True
8866,3520,107,2022-11-30,,True
8867,3520,114,2022-10-23,,True
8868,3520,23,2020-10-23,,True
8869,3520,103,2020-05-15,,True
8870,3521,47,2021-08-10,,True
8871,3521,137,2020-08-15,2022-10-13,False
8872,3521,29,2021-07-29,,True
8873,3521,114,2020-07-21,,True
8874,3521,25,2020-09-05,,True
